091915845,MINNWEST BANK,PO BOX 439,REDWOOD FALLS,MN,56283
091916721,MINNWEST BANK,PO BOX 439,REDWOOD FALLS,MN,56283
091215956,MINNWEST BANK CENTRAL,PO BOX 428,MONTEVIDEO,MN,56265
091215956,MINNWEST BANK CENTRAL,PO BOX 428,MONTEVIDEO,MN,56265
291378839,MINOT AREA SCHOOLS FEDERAL CU,215 2ND STREET SE,MINOT,ND,58701
042310525,MINSTER BANK,95 WEST FOURTH STREET,MINSTER,OH,45865
323380834,MINT VALLEY FCU,3325 WASHINGTON WAY,LONGVIEW,WA,98632
291479615,MINUTEMAN COMMUNITY FCU,301 E. NORTH ST,RAPID CITY,SD,57701
322281426,MIRAMAR FEDERAL CREDIT UNION,9494 MIRAMAR ROAD,SAN DIEGO,CA,92126
091113980,OLD MISSION BANK,2701 I-75 BUSINESS SPUR,SAULT STE MARIE,MI,49783
101011998,MISSION BANK,5201 JOHNSON DR,MISSION,KS,66205
101015237,THE MISSION BANK,5201 JOHNSON DRIVE,MISSION,KS,66205
101101552,THE MISSION BANK,5201 JOHNSON DR,MISSION,KS,66205
122105870,MISSION BANK,2439 HUALAPAI MOUNTAIN ROAD,KINGMAN,AZ,86401
122242050,MISSION BANK,1430 TRUXTON AVE  STE 130,BAKERSFIELD,CA,93301
122242791,MISSION BANK,STE 130,BAKERSFIELD,CA,93301
321177447,MISSION CITY FCU,1391 FRANKLIN STREET,SANTA CLARA,CA,95050
322281507,MISSION FEDERAL CREDIT UNION,10807 THORNMINT ROAD,SAN DIEGO,CA,92127
121038773,MISSION NATIONAL BANK,3060 16TH STREET,SAN FRANCISCO,CA,94103
321076234,MISSION SAN FRANCISCO FCU,3269 MISSION STREET,SAN FRANCISCO,CA,94110
122243224,MISSION VALLEY BANK,28159 AVE SANFORD  SUITE 190,VALENCIA,CA,91355
265377549,MISSISSIPPI FEDERAL CREDIT UNION,2500 NORTH STATE STREET,JACKSON,MS,39216
265377426,MISSISSIPPI HWY,P O BOX 958,JACKSON,MS,39205
265377196,MISSISSIPPI NATIONAL GUARD FCU,142 MILITARY DR,JACKSON,MS,39232
265377510,MISSISSIPPI PUBLIC EMPLOYEES CU,613 S. WEST STREET,JACKSON,MS,39201
065402850,MISSISSIPPI RIVER BANK,8435 HWY 23,BELLE CHASSE,LA,70037
065301650,MISSISSIPPI SOUTHERN BANK,609 FARMER ST,PORT GIBSON,MS,39150
292977899,MISSOULA FEDERAL CREDIT UN,3600 BROOKS ST,MISSOULA,MT,59801
286580894,MISSOURI BAPTIST CU,400 E HIGH STREET,JEFFERSON CITY,MO,65101
301081155,MISSOURI CENTRAL CREDIT UNION,825 NE DEERBROOK,LEE'S SUMMIT,MO,64086
281081013,FIRST MISSOURI CREDIT UNION,1690 LEMAY FERRY ROAD,ST LOUIS,MO,63125
281580417,MISSOURI CREDIT UNION,P.O. BOX 1795,COLUMBIA,MO,65205
281583045,SOUTH CENTRAL MISSOURI CREDIT UNION,PO BOX 417,WILLOW SPRINGS,MO,65793
281085705,MISSOURI VALLEY FCU,PO BOX 1543,ST. PETERS,MO,63376
075000569,MITCHELL BANK,1039 W MITCHELL,MILWAUKEE,WI,53204
122038837,MIZRAHI TEFAHOT BANK LIMITED,SUITE 1410,LOS ANGELES,CA,90017
026004307,MIZUHO BANK LTDNEW YORK BRANCH,1251 AVENUE OF THE AMERICAS,NEW YORK,NY,10020
122031902,MIZUHO BANK LTD,350 SOUTH GRAND AVENUE  SUITE 1500,LOS ANGELES,CA,90071
026004307,MIZUHO BANK LTDNEW YORK BRANCH,1251 AVENUE OF THE AMERICAS,NEW YORK,NY,10020
026008905,MIZUHO BANK USA,1251 AVENUE OF THE AMERICAS,NEW YORK,NY,10020
026008206,MIZUHO CORPORATE BANK LTD,1251 AVENUE OF THE AMERICAS,NEW YORK,NY,10020
292177851,MM EMPLOYEES FEDERAL CREDIT UNION,2000 S RUSSELL STE 6,MISSOULA,MT,59801
291274056,MN ORE OPERATIONS EMPLOYEES CU,2540 E BELTLINE SUITE 1,HIBBING,MN,55746
255077985,MNCPPC FEDERAL CREDIT UNION,5211-A PAINT BRANCH PARKWAY,COLLEGE PARK,MD,20740
286586254,MO ELEC COOP EMPLOYEE CU,2722 E MC CARTY STREET,JEFFERSON CITY,MO,65101
291479424,MO FEDERAL CREDIT UNION,1730 DAKOTA AVENUE SOUTH,HURON,SD,57350
302176580,COLORAMO FEDERAL CREDIT UNION,516 28 ROAD,GRAND JUNCTION,CO,81501
265176193,MOBILE EDUCATORS CU,3150 AIRPORT BLVD,MOBILE,AL,36606
265176258,MOBILE POSTAL EMPL,SUITE 5,MOBILE,AL,36609
311979752,MOBILITY CREDIT UNION,8384 N BELT LINE ROAD,IRVING,TX,75063
313177727,MOBILOIL FEDERAL CR UNION,1810 N. MAJOR DRIVE,BEAUMONT,TX,77713
321173470,MOCSE FEDERAL CREDIT UNION,3600 COFFEE ROAD,MODESTO,CA,95355
026004624,MODERN BANK NA,250 WEST 55TH STREET 15TH FL,NEW YORK,NY,10019
283979961,MODERN EMPL FCU,1727 MOSELEY ST,OWENSBORO,KY,42303
121142698,MODESTO COMM BKA DIV OF BK STOCKTON,PO BOX 1110,STOCKTON,CA,95201
321173506,MODESTOS FIRST FEDERAL CREDIT UNION,430 12TH STREET,MODESTO,CA,95354
302174935,MOFFAT COUNTY SCHOOLS FCU,585 TUCKER ST,CRAIG,CO,81625
322172221,MOHAVE COMMUNITY FCU,2809 STOCKTON HILL ROAD,KINGMAN,AZ,86401
122105472,MOHAVE STATE BANK,1771 MCCULLOCH BLVD. N,LAKE HAVASU CITY,AZ,86403
221379756,MOHAWK PROGRESSIVE FCU,1760 STATE STREET,SCHENECTADY,NY,12304
221380651,MOHAWK VALLEY FCU,207 GENESEE STREET,UTICA,NY,13501
321173085,MOKELUMNE FEDERAL CREDIT UNION,PO BOX 1717,LODI,CA,95241
271186517,MOLINE MUNICIPAL C U,1618 15TH STREET,MOLINE,IL,61265
321379685,MOLOKAI COMMUNITY FCU,135 PUALI PLACE,KAUNAKAKAI,HI,96748
321379795,MOLOKAI COMMUNITY FCU,135 PUALI PLACE,KAUNAKAKAI,HI,96748
243379556,MON VALLEY COMM FCU,PO BOX 189,ALLENPORT,PA,15412
325181060,MONAD FEDERAL CREDIT UNION,1817 WEST SYLVESTER,PASCO,WA,99301
221382031,MONEY FCU,AXA TOWER 1,SYRACUSE,NY,13202
255077066,MONEY ONE FEDERAL CREDIT UNION,9800 TECHNOLOGY WAY,LARGO,MD,20774
255077600,MONEY ONE FEDERAL CREDIT UNION,9800 TECHNOLOGY WAY,LARGO,MD,20774
041212145,MONITOR BANK BIG PRAIRIE,3901 TECHNOLOGY DRIVE,PADUCAH,KY,42001
221274521,MONMOUTH COUNTY POSTAL EMPL CU,POST OFFICE BOX 518,RED BANK,NJ,07701
211288080,MONMOUTH FEDERAL CREDIT UN,1176 MAIN ST,MONMOUTH,ME,04259
075912712,MONONA STATE BANK,5515 MONONA DR,MONONA,WI,53716
072402157,MONROE BANK AND TRUST,212 E. FRONT ST.,MONROE,MI,48161
272482883,MONROE COUNTY COMMUNITY CU,715 N TELEGRAPH RD,MONROE,MI,48162
272482906,MONROE COUNTY COMMUNITY CU,715 N TELEGRAPH RD,MONROE,MI,48162
272484137,MONROE COUNTY COMMUNITY CU,SUITE 206,RIVER ROUGE,MI,48218
267079544,MONROE CTY TEACHERS FED CU,1442 KENNEDY DRIVE,KEY WEST,FL,33040
262176358,MONROE EDUCATION EMPLOYEES FCU,456 SOUTH ALABAMA AVENUE,MONROEVILLE,AL,36460
242272861,MONROE FED S AND L ASSN,24 E. MAIN ST.,TIPP CITY,OH,45371
231271527,MONROE SAVINGS BANK,114 S. MAIN STREET,WILLIAMSTOWN,NJ,08094
311175352,MONROE TELCO F C U,4705 CYPRESS ST,WEST MONROE,LA,71291
211871219,MONSON SAVINGS BANK,146 MAIN ST,MONSON,MA,01057
092981658,MONTANA EDUCATORS CREDIT UNION,SUITE 1,MISSOULA,MT,59801
292977242,MONTANA FEDERAL CU,901 8TH AVE S,GREAT FALLS,MT,59405
292977336,MONTANA FEDERAL CU,901 8TH AVENUE SOUTH,GREAT FALLS,MT,59405
292976751,MONTANA HEALTH FCU,PO BOX 2376,BILLINGS,MT,59103
272479744,MONTCALM PUBLIC EMPLS CREDIT UNION,P.O. BOX 469,EDMORE,MI,48829
122234783,MONTECITO BANK AND TRUST,6950 HOLLISTER AVENUE  SUITE 102,GOLETA,CA,93117
121136808,MONTEREY COUNTY BANK,PO BOX 1309,MONTEREY,CA,93942
121143655,MONTEREY COUNTY BANK,601 MUNRAS AVENUE,MONTEREY,CA,93940
321173603,MONTEREY CREDIT UNION,2600 GARDEN ROAD  SUITE 102A,MONTEREY,CA,93940
073905653,MONTEZUMA STATE BANK,101 S. 4TH ST,MONTEZUMA,IA,50171
081517761,MONTGOMERY BANK NA,ONE MONTGOMERY BANK PLAZA,SIKESTON,MO,63801
255077891,MONTGOMERY COUNTY EMPLOYEES FCU,SUITE 201,GERMANTOWN,MD,20874
255078052,MONTGOMERY COUNTY POSTAL FCU,16501 SHADY GROVE ROAD #1033,GAITHERSBURG,MD,20898
262276562,MONTGOMERY VA FCU,345 PERRY HILL RD,MONTGOMERY,AL,36109
083901537,MONTICELLO BANKING CO ALBANY,PO BOX 421,MONTICELLO,KY,42633
083902581,MONTICELLO BANKING COMPANY,P BOX 421,MONTICELLO,KY,42633
091408242,MONTROSE OFFSECURITY BK ALEXANDRIA,PO BOX 188,MONTROSE,SD,57048
101906249,MONTROSE SAVINGS BANK,401 MISSOURI AVE,MONTROSE,MO,64770
221976735,MONTROSE VA HOSPITAL FCU,ROUTE 9A BLDG 1 ROOM 20,MONTROSE,NY,10548
031919186,MONUMENT BANK,601 HYDE PARK,DOYLESTOWN,PA,18902
113100091,MOODY NATIONAL BANK,P O BOX 1139,GALVESTON,TX,77530
113125131,MOODY NATIONAL BANK,2302 POSTOFFICE STREET,GALVESTON,TX,77550
222380443,MOOG EMPLOYEE FCU,SENECA STREET,EAST AURORA,NY,14052
243385485,MOONLIGHT CREDIT UNION,101 DEER PARK ROAD,WORTHINGTON,PA,16262
321172183,MOORE WEST FEDERAL CR UN,2450 WASHINGTON AVE STE 180,SAN LEANDRO,CA,94577
313187047,MOPAC EMPLOYEES FCU,P O BOX 205,PALESTINE,TX,75802
036018914,MOREBANK,470 W CHELTENHAM AVE,PHILADELPHIA,PA,19126
242186326,MOREHEAD COMMUNITY FEDERAL CREDIT UN,503 WEST MAIN ST.,MOREHEAD,KY,40351
311175116,MOREHOUSE SCHOOL EMPLOYEES FED CR UN,PO BOX 3261,SHREVEPORT,LA,71133
307070270,MORGAN FEDERAL BANK,321 ENSIGN STREET,FORT MORGAN,CO,80701
031100238,MORGAN GUARANTY TRUST CO DELAWARE,500 STANTON CHRISTIANA RD.,NEWARK,DE,19713
253171003,MORGANTON SAVINGS BANK SSB,PO BOX 1509,MORGANTON,NC,28680
251579050,MORGANTOWN AES FCU,1133 VAN VOORHIS ROAD,MORGANTOWN,WV,26505
083903742,MORGANTOWN BANK AND TRUST,208 N. MAIN ST.,MORGANTOWN,KY,42261
324377338,MORONI FEED CU,PO BOX 50,MORONI,UT,84646
101101950,MORRILL AND JANES BANK AND TRUST CO,1301 CENTRAL AVE,DUBUQUE,IA,52001
101106227,MORRILL AND JANES BANK AND TRUST CO,1301 CENTRAL AVE,DUBUQUE,IA,52001
061112393,MORRIS BANK,301 BELLEVUE AVE,DUBLIN,GA,31021
061213043,MORRIS BANK,301 BELLEVUE AVE,DUBLIN,GA,31021
111906611,MORRIS COUNTY NATIONAL BANK,P O BOX 220,NAPLES,TX,75568
311989328,MORRIS SHEPPARD TEXARKANA FCU,419 W 4TH STREET,TEXARKANA,TX,75501
103104829,MORRIS STATE BANK,800 WEST OZARK,MORRIS,OK,74445
061220939,MORRIS STATE BANK,301 BELLEVUE AVENUE,DUBLIN,GA,31021
271186753,MORRISON COMMUNITY FED C U,204 EAST MAIN STREET,MORRISON,IL,61270
221275193,MORRISTOWN FEDERAL CREDIT UNION,101 COLUMBIA ROAD,MORRISTOWN,NJ,07962
244180566,MORROW COUNTY FEDERAL CREDIT UNION,PO BOX 148,MOUNT GILEAD,OH,43338
071103635,MORTON COMMUNITY BANK,721 W JACKSON,MORTON,IL,61550
071116295,MORTON COMMUNITY BANK,721 W JACKSON,MORTON,IL,61550
071123204,MORTON COMMUNITY BANK,721 W JACKSON,MORTON,IL,61550
271173627,MORTON COMMUNITY BANK,721 W JACKSON,MORTON,IL,61550
071109464,MORTON COMMUNITY BANK,721 W JACKSON,MORTON,IL,61550
071114378,MORTON COMMUNITY BANK,721 W JACKSON,MORTON,IL,61550
271173041,MORTON COMMUNITY BANK,721 W JACKSON,MORTON,IL,61550
071119522,MORTON COMMUNTIY BANK,721 W JACKSON,MORTON,IL,61550
301178424,MORTON CREDIT UNION,121 MORTON DRIVE,SOUTH HUTCHINSON,KS,67505
011392626,MORTON FEDERAL CREDIT UNION,88 WASHINGTON STREET,TAUNTON,MA,02780
222083070,MORTON R LANE STATE UNIVERSITY,388 ENGLEWOOD AVENUE,BUFFALO,NY,14223
241281248,MORTON SALT EMPL CU,8 S. MAIN ST,RITTMAN,OH,44270
265274820,MORTONWEEKS FEDERAL CREDIT UNION,P.O. BOX 456,LYDIA,LA,70569
051485438,MOSAIC FEDERAL CREDIT UNION,31 S. CARLTON ST,HARRISONBURG,VA,22801
211092182,MOSES FEDERAL CREDIT UNION,P. O. BOX 521,N. READING,MA,01864
221276480,MOTION FEDERAL CREDIT UNION,PO BOX 1160,LINDEN,NJ,07036
272078857,MOTOR CITY CO OP CREDIT UNION,37321 GARFIELD,CLINTON TWP,MI,48036
281076675,MOTOR COACH EMPL CU,801 N. 47TH STREET,EAST ST LOUIS,IL,62205
075908687,MOUND CITY BANK,25 E PINE ST,PLATTEVILLE,WI,53818
061206681,MOUNT VERNON BANK,2109 EAST 1ST STREET,VIDALIA,GA,30474
073904751,MOUNT VERNON BANK AND TRUST CO,P O BOX 188,MOUNT VERNON,IA,52314
073904751,MOUNT VERNON BANK AND TRUST CO,P O BOX 188,MOUNT VERNON,IA,52314
324079555,MOUNTAIN AMERICA FCU,7181 SOUTH CAMPUS VIEW DRIVE,WEST JORDAN,UT,84084
324172562,MOUNTAIN AMERICA FCU,7181 SOUTH CAMPUS VIEW DRIVE,WEST JORDAN,UT,84084
324173095,MOUNTAIN AMERICA FCU,7181 SOUTH CAMPUS VIEW DRIVE,WEST JORDAN,UT,84084
324173642,MOUNTAIN AMERICA FCU,PO BOX 4205,POCATELLO,ID,83205
064202268,MOUNTAIN COMMERCE BANK,P.O. BOX 6047,JOHNSON CITY,TN,37602
211691017,GREEN MOUNTAIN CREDIT UNION,SUITE 3,S BURLINGTON,VT,05403
211691321,GREEN MOUNTAIN CREDIT UNION,SUITE 3,S BURLINGTON,VT,05403
253174576,MOUNTAIN CREDIT UNION,38 MAPLE STREET,WAYNESVILLE,NC,28786
292077618,ROCKY MOUNTAIN CREDIT UNION,3400 NORTH MONTANA AVE,HELENA,MT,59602
292977006,ROCKY MOUNTAIN CREDIT UNION,3400 NORTH MONTANA AVE,HELENA,MT,59602
323380326,BLUE MOUNTAIN CREDIT UNION,520 S COLLEGE AVENUE,COLLEGE PLACE,WA,99324
251481148,MOUNTAIN EMPIRE FEDERAL CREDIT UNION,1413 NORTH MAIN ST,MARION,VA,24354
324173480,MOUNTAIN GEM CREDIT UNION,4211 11TH AVENUE SOUTH,NAMPA,ID,83651
251579254,MOUNTAIN HERITAGE FEDERAL CU,1822 SEVENTH ST,PARKERSBURG,WV,26101
264278432,MOUNTAIN LAKES COMMUNITY FCU,P.O. BOX 250,PINEY FLATS,TN,37686
231385798,MOUNTAIN LAUREL FCU,413 SO MICHAEL ST,ST MARYS,PA,15857
231385125,MOUNTAIN LAUREL FCU,413 SO. MICHAEL ST,ST MARYS,PA,15857
243385294,MOUNTAIN LAUREL FCU,413 SO MICHAEL ST,ST MARYS,PA,15857
125108832,MOUNTAIN PACIFIC BANK,3732 BROADWAY,EVERRETT,WA,98201
302174320,MOUNTAIN RIVER CREDIT UNION,P.O. BOX 338,SALIDA,CO,81201
302177440,MOUNTAIN RIVER CREDIT UNION,P. O. BOX 338,SALIDA,CO,81201
312080996,MOUNTAIN STAR FEDERAL CREDIT UNION,2229 E YANDELL,EL PASO,TX,79903
264279237,MOUNTAIN STATES CREDIT UNION,400 N STATE OF FRANKLIN RD,JOHNSON CITY,TN,37604
051501671,MOUNTAIN VALLEY BANK NA,317 DAVIS AVENUE,ELKINS,WV,26241
064103697,MOUNTAIN VALLEY BANK,17114 RANKIN AVENUE,DUNLAP,TN,37327
102104846,MOUNTAIN VALLEY BANK,PO BOX 279,HAYDEN,CO,81639
051501671,MOUNTAIN VALLEY BANK NA,317 DAVIS AVENUE,ELKINS,WV,26241
061120424,MOUNTAIN VALLEY COMMUNITY BANK,136 NORTH MAIN STREET,CLEVELAND,GA,30528
251584281,MOUNTAIN VALLEY FEDERAL CREDIT UNION,207 MAIN AVENUE,NITRO,WV,25143
107007375,MOUNTAIN VIEW BANK OF COMMERCE,12365 HURON STREET,WESTMINSTER,CO,80234
292976971,MOUNTAIN WEST FEDERAL CR UN,400 EAST PARK,BUTTE,MT,59701
325180566,MOUNTAINCREST CREDIT UNION,3710 168TH STREET NE  SUITE A-108,ARLINGTON,WA,98223
325180579,MOUNTAINCREST CREDIT UNION,3710 168TH STEET NE  SUITE A-108,ARLINGTON,WA,98223
211371065,MOUNTAINONE BANK,PO BOX 997,NORTH ADAMS,MA,01247
211871015,MOUNTAINONE BANK,93 MAIN ST,NORTH ADAMS,MA,01247
291973302,MOWER COUNTY EMPLOYEES CREDIT UNION,1202 NORTH MAIN STREET,AUSTIN,MN,55912
264080837,MPD COMMUNITY CREDIT UNION,2711 OLD LEBANON RD,NASHVILLE,TN,37214
081919356,MRV BANKS,871 STE GENEVIEVE DR,STE GENEVIEVE,MO,63670
265377390,MS DHS FEDERAL CREDIT UNION,767 N. PRESIDENT ST.,JACKSON,MS,39202
243083981,MSA EMPLOYEES FCU,1000 CRANBERRY WOODS DR,CRANBERRY TWP,PA,16066
221482245,MSBA EFCU,50 BANKS AVENUE,ROCKVILLE CTR.,NY,11570
283079450,MSD FEDERAL CREDIT UNION,700 WEST LIBERTY STREET,LOUISVILLE,KY,40203
272477487,MSU FEDERAL CREDIT UNION,180 HIGH STREET,CHARLOTTE,MI,48813
272479663,MSU FEDERAL CREDIT UNION,3777 WEST ROAD,EAST LANSING,MI,48823
283985599,MSU FEDERAL CREDIT UNION,MURRAY STATE UNIVERSITY,MURRAY,KY,42071
302176616,MT GARFIELD FEDERAL CREDIT UNION,2538 BLICHMANN AVENUE,GRAND JUNCTION,CO,81505
091213563,MT IRON OFF AM BANK OF THE NORTH,500 PLATT AVE E,NASHWAUK,MN,55769
243084032,MT LEBANNON FCU,7 HORSMAN DRIVE,PITTSBURGH,PA,15228
325271268,MT MCKINLEY BANK,500 FOURTH AVENUE,FAIRBANKS,AK,99701
111993763,MT OLIVE BAPTIST CHURCH FED CR UN,514 N.L. ROBINSON DRIVE,ARLINGTON,TX,76011
056080427,MT PLEASANT BAPTIST CHURCH FCU,P.O. BOX 11146,ALEXANDRIA,VA,22312
325181154,MT RAINIER FEDERAL CREDIT UNION,303 WEST MEEKER,PUYALLUP,WA,98371
221976793,MT VERNON NY POSTAL EFCU,15 SOUTH 1ST AVENUE,MT. VERNON,NY,10550
242071541,MT WASHINGTON S AND L,2110 BEECHMONT AVE,CINCINNATI,OH,45230
274074309,MT ZION INDPLS CR UN,3549 BOULEVARD PLACE,INDIANAPOLIS,IN,46208
053285173,MTC FEDERAL CREDIT UNION,P O BOX 1944,GREENVILLE,SC,29602
111920684,MUENSTER STATE BANK,201 N. MAIN STREET,MUENSTER,TX,76252
026005050,MUFG UNION BANK NA,1455 FIRST AVENUE,SAN DIEGO,CA,92101
111026041,MUFG UNION BANK NA,PO BOX 85929,SAN DIEGO,CA,92186
121000497,MUFG UNION BANK NA,PO BOX 85929,SAN DIEGO,CA,92186
121139685,MUFG UNION BANK NA,PO BOX 85929,SAN DIEGO,CA,92186
121140713,MUFG UNION BANK NA,PO BOX 85929,SAN DIEGO,CA,92186
121140742,MUFG UNION BANK NA,PO BOX 85929,SAN DIEGO,CA,92186
121141864,MUFG UNION BANK NA,PO BOX 85929,SAN DIEGO,CA,92186
121181798,MUFG UNION BANK NA,PO BOX 85929,SAN DIEGO,CA,92186
122000496,MUFG UNION BANK NA,PO BOX 85929,SAN DIEGO,CA,92186
122043518,MUFG UNION BANK NA,PO BOX 85929,SAN DIEGO,CA,92186
122220593,MUFG UNION BANK NA,PO BOX 85929,SAN DIEGO,CA,92186
122238077,MUFG UNION BANK NA,PO BOX 85929,SAN DIEGO,CA,92186
122240683,MUFG UNION BANK NA,ELECTRONIC BANKING D-339,SAN DIEGO,CA,92186
122241501,MUFG UNION BANK NA,ELECTRONIC BANKING D-339,SAN DIEGO,CA,92186
122241941,MUFG UNION BANK NA,PO BOX 82929,SAN DIEGO,CA,92186
122242034,MUFG UNION BANK NA,PO BOX 85929,SAN DIEGO,CA,92186
123000068,MUFG UNION BANK NA,PO BOX 85929,SAN DIEGO,CA,92186
123206613,MUFG UNION BANK NA,PO BOX 85929,SAN DIEGO,CA,92186
125000118,MUFG UNION BANK NA,PO BOX 85929,SAN DIEGO,CA,92186
125008288,MUFG UNION BANK NA,PO BOX 85929,SAN DIEGO,CA,92186
125107260,MUFG UNION BANK NA,PO BOX 85929,SAN DIEGO,CA,92186
125107626,MUFG UNION BANK NA,PO BOX 85929,SAN DIEGO,CA,92186
125107736,MUFG UNION BANK NA,PO BOX 85929,SAN DIEGO,CA,92186
321170318,MUFG UNION BANK NA,PO BOX 85929,SAN DIEGO,CA,92186
321181271,MUFG UNION BANK NA,PO BOX 85929,SAN DIEGO,CA,92186
111316793,MULESHOE STATE BANK,PO BOX 1010,MULESHOE,TX,79347
265377756,MUNA FEDERAL CREDIT UNION,P.O.BOX 3338,MERIDIAN,MS,39303
274975385,MUNCIE FEDERAL CREDIT UNION,5400 N WHEELING AVE,MUNCIE,IN,47304
274975408,MUNCIE POST OFFICE CREDIT UNION,PO BX 2061,MUNCIE,IN,47307
031309495,MUNCY BK AND TR CO,2 N. MAIN ST,MUNCY,PA,17756
211381518,BROOKLINE MUNICIPAL CREDIT UNION,334 WASHINGTON STREET,BROOKLINE,MA,02447
211382591,FALL RIVER MUNICIPAL CREDIT UNION,333 MILLIKEN BLVD,FALL RIVER,MA,02721
226078036,MUNICIPAL CREDIT UNION,22 CORTLANDT STREET,NEW YORK,NY,10007
273975946,THE MUNICIPAL CREDIT UNION,103 SO FAIRMOUNT,SIOUX CITY,IA,51106
311387137,PAMPA MUNICIPAL CREDIT UNION,1021 N SOMERVILLE,PAMPA,TX,79066
252076468,MUNICIPAL ECU OF BALTIMORE INC,ONE SOUTH STREET,BALTIMORE,MD,21202
052080395,MUNICIPAL ECU OF BALTIMORE INC,7 EAST REDWOOD STREET,BALTIMORE,MD,21202
303085337,MUNICIPAL EMPL CRUN OF OKC,101 N WALKER,OKLAHOMA CITY,OK,73102
252070257,MUNICIPAL EMPLOYEES CU OF BALTIMORE,7 EAST REDWOOD ST.,BALTIMORE,MD,21202
071924979,MUNICIPAL TRUST AND SVG BANK,720 MAIN STREET NW,BOURBONNAIS,IL,60914
274975356,MUNSEETOWN COMM FCU,1805 N ELM ST,MUNCIE,IN,47303
321181501,MURPHY BANK,5180 N. PALM AVE.  #101,FRESNO,CA,93704
081212752,MURPHY WALL STATE BANK,105 E WATER STREET,PINCKNEYVILLE,IL,62274
081905331,MURPHY WALL STATE BANK,105 E WATER STREET,PINCKNEYVILLE,IL,62274
322079751,MUSICIANS CREDIT UNION,PO BOX 38610,HOLLYWOOD,CA,90038
322076181,MUSICIANS INTERGUILD CREDIT UNION,817 N. VINE ST,HOLLYWOOD,CA,90038
272483170,MUSKEGON COOP FEDERAL CREDIT UNION,1051 PECK STREET,MUSKEGON,MI,49440
272483196,MUSKEGON GOVERNMENTAL EMP FED CU,65 W LAKETON AV,MUSKEGON,MI,49441
272483332,MUSKEGON PATTERNMAKERS FCU,513 W BROADWAY,MUSKEGON HEIGHTS,MI,49444
303185059,MUSKOGEE FEDERAL CREDIT UNION,P O  BOX 129,MUSKOGEE,OK,74401
211370503,MUTUAL BANK,P O BOX 150,WHITMAN,MA,02382
271274186,MUTUAL BANK,110 E CHARLES STREET,MUNCIE,IN,47305
291975465,THINK MUTUAL BANK,5200 MEMBERS PARKWAY NW,ROCHESTER,MN,55901
053103666,MUTUAL COMMUNITY SAVINGS BANK,315 EAST CHAPEL HILL STREET,DURHAM,NC,27702
265378166,MUTUAL CREDIT UNION,1604 CHERRY STREET,VICKSBURG,MS,39180
275080334,NORTHWESTERN MUTUAL CREDIT UNION,ROOM S345,MILWAUKEE,WI,53202
211370338,MUTUAL FED SAVINGS BANK,PO BOX 150,WHITMAN,MA,02382
271071062,MUTUAL FEDERAL BANK,2212 W CERMAK ROAD,CHICAGO,IL,60608
242372745,MUTUAL FEDERAL SAVINGS BANK,P O BOX 937,RICHMOND,IN,47375
271274128,MUTUAL FEDERAL SAVINGS BANK,110 E CHARLES STREET,MUNICE,IN,47305
274970636,MUTUAL FEDERAL SAVINGS BK,110 E CHARLES STREET,MUNCIE,IN,47305
304083147,MUTUAL FIRST FEDERAL CREDIT UNION,SUITE 201,OMAHA,NE,68137
067015478,MUTUAL OF OMAHA BANK,SUITE 101,TEMPE,AZ,85282
104002894,MUTUAL OF OMAHA BANK,4950 S 48TH STREET,PHOENIX,AZ,85040
104014125,MUTUAL OF OMAHA BANK,MS AZ-4002-062,TEMPE,AZ,85282
107005979,MUTUAL OF OMAHA BANK,MS AZ-4002-062,TEMPE,AZ,85282
122105469,MUTUAL OF OMAHA BANK,STE 101 BAZ-04062,TEMPE,AZ,85282
122105757,MUTUAL OF OMAHA BANK,STE 101 BAZ-04062,TEMPE,AZ,85282
122243923,MUTUAL OF OMAHA BANK,STE 101 BAZ-04062,TEMPE,AZ,85282
122401723,MUTUAL OF OMAHA BANK,STE 101 BAZ-04062,TEMPE,AZ,85282
304973985,MUTUAL OF OMAHA BANK,1665 W. ALAMEDA,TEMPE,AZ,85282
107001054,MUTUAL OF OMAHA BANK,SUITE 101,TEMPE,AZ,85282
265070671,MUTUAL SAVINGS AND LOAN,2900 CLEARVIEW PKWY,METAIRIE,LA,70006
301170956,MUTUAL SAVINGS ASSN FSA,BOX 949,LEAVENWORTH,KS,66048
253272261,MUTUAL SAVINGS BANK,330 W. CAROLINA AVENUE,HARTSVILLE,SC,29550
255072142,GLEN BURNIE MUTUAL SAVINGS BANK,P O BOX 338,GLEN BURNIE,MD,21060
274970267,MUTUAL SAVINGS BANK,P O BOX 325,FRANKLIN,IN,46131
275970981,MUTUAL SAVINGS BANK,P.O. BOX 245034,BROWN DEER,WI,53224
325170628,ANCHOR MUTUAL SAVINGS BANK,100 WEST FIRST,ABERDEEN,WA,98520
262086749,MUTUAL SAVINGS CREDIT UNION,2040 VALLEYDALE ROAD,BIRMINGHAM,AL,35244
262285511,MUTUAL SAVINGS CU,2040 VALLEYDALE ROAD,BIRMINGHAM,AL,35244
262083784,MUTUAL SAVINGS CU,P. O. BOX 362045,BIRMINGHAM,AL,35236
221173761,MUTUAL SECURITY CU,P. O. BOX 2489,SHELTON,CT,06484
221174508,MUTUAL SECURITY CU,P. O. BOX 2489,SHELTON,CT,06484
261071522,MUTUAL SVG CU,10 PEACHTREE PLACE NE,ATLANTA,GA,30309
